# legacy_corrected Brio-Wu 400x8 structured, 400 bins, t=0.1, CFL 0.1; source benchmarks/raw/rp3_convergence/legacy_bw_400/brio_profile.csv
x rho u By p
0.51125 0.54923 0.413581 -0.8325 0.427501
0.51375 0.540012 0.436455 -0.830797 0.41534
0.51625 0.53739 0.449283 -0.826285 0.414568
0.51875 0.536544 0.461455 -0.817685 0.417385
0.52125 0.541569 0.461167 -0.808173 0.431067
0.52375 0.546474 0.463702 -0.793101 0.445203
0.52625 0.549823 0.455519 -0.791212 0.457514
0.52875 0.549388 0.456278 -0.784904 0.463455
0.53125 0.547612 0.454444 -0.78504 0.467199
0.53375 0.546581 0.459476 -0.778265 0.472701
0.53625 0.547349 0.46702 -0.767951 0.482317
0.53875 0.548271 0.478344 -0.754283 0.493311
0.54125 0.548468 0.492145 -0.739323 0.504249
0.54375 0.547519 0.507631 -0.724117 0.514456
0.54625 0.545154 0.523886 -0.709916 0.523392
0.54875 0.541274 0.54007 -0.697638 0.530681
0.55125 0.535994 0.555423 -0.687682 0.536262
0.55375 0.529573 0.569446 -0.679969 0.540387
0.55625 0.522296 0.581906 -0.674106 0.543463
0.55875 0.51437 0.592806 -0.669643 0.54588
0.56125 0.505898 0.602295 -0.6662 0.547906
0.56375 0.496895 0.610564 -0.66351 0.549691
0.56625 0.487325 0.61779 -0.66139 0.551307
0.56875 0.477134 0.624103 -0.659709 0.552792
0.57125 0.466259 0.629617 -0.658377 0.554171
0.57375 0.454641 0.634428 -0.657355 0.555441
0.57625 0.442244 0.638619 -0.656612 0.556587
0.57875 0.429075 0.642258 -0.656103 0.557602
0.58125 0.415191 0.645409 -0.655792 0.558487
0.58375 0.400701 0.648129 -0.655648 0.559247
0.58625 0.385761 0.650462 -0.65564 0.559887
0.58875 0.37057 0.652455 -0.655741 0.560419
0.59125 0.355358 0.654147 -0.655928 0.560857
0.59375 0.340376 0.655575 -0.656177 0.561213
0.59625 0.32588 0.656775 -0.656471 0.5615
0.59875 0.312117 0.657775 -0.656792 0.561731
0.60125 0.299313 0.658607 -0.657128 0.561918
0.60375 0.28766 0.659295 -0.657467 0.562074
0.60625 0.277305 0.659863 -0.657801 0.562209
0.60875 0.268342 0.660335 -0.658124 0.562331
0.61125 0.260809 0.660727 -0.658431 0.562448
0.61375 0.254685 0.661058 -0.65872 0.562568
0.61625 0.249896 0.661342 -0.658988 0.562697
0.61875 0.246327 0.661593 -0.659235 0.562839
0.62125 0.243826 0.661821 -0.659461 0.562999
0.62375 0.242227 0.662035 -0.659667 0.56318
0.62625 0.241356 0.662242 -0.659855 0.563384
0.62875 0.241047 0.662447 -0.660026 0.563616
0.63125 0.241151 0.662656 -0.660182 0.563873
0.63375 0.241537 0.662869 -0.660326 0.564155
0.63625 0.242102 0.663087 -0.660458 0.564463
0.63875 0.242764 0.66331 -0.660582 0.564792
0.64125 0.243462 0.663538 -0.6607 0.565142
0.64375 0.244156 0.663767 -0.660814 0.565508
0.64625 0.244819 0.663993 -0.660925 0.565888
0.64875 0.245435 0.664213 -0.661037 0.566277
0.65125 0.245997 0.664424 -0.661152 0.566669
0.65375 0.246502 0.664619 -0.661272 0.567061
0.65625 0.246951 0.664796 -0.661399 0.567449
